Datetime;PJM_Load_MW;Weekday;Date;Year;Month;Season;Day;Time;Hour;Minute;Week;DayOfWeek;LeapYear
1998-04-11 13:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;13:00:00;13;0;15;5;False
1998-04-11 14:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;14:00:00;14;0;15;5;False
1998-04-11 15:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;15:00:00;15;0;15;5;False
1998-04-11 16:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;16:00:00;16;0;15;5;False
1998-04-11 17:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;17:00:00;17;0;15;5;False
1998-04-11 18:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;18:00:00;18;0;15;5;False
1998-04-11 19:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;19:00:00;19;0;15;5;False
1998-04-11 20:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;20:00:00;20;0;15;5;False
1998-04-11 21:00:00;3;Saturday;1998-04-11;1998;4;Spring;11;21:00:00;21;0;15;5;False
1998-04-11 22:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;22:00:00;22;0;15;5;False
1998-04-11 23:00:00;2;Saturday;1998-04-11;1998;4;Spring;11;23:00:00;23;0;15;5;False
1998-04-12 00:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;00:00:00;0;0;15;6;False
1998-04-12 01:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;01:00:00;1;0;15;6;False
1998-04-12 02:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;02:00:00;2;0;15;6;False
1998-04-12 03:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;03:00:00;3;0;15;6;False
1998-04-12 04:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;04:00:00;4;0;15;6;False
1998-04-12 05:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;05:00:00;5;0;15;6;False
1998-04-12 06:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;06:00:00;6;0;15;6;False
1998-04-12 07:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;07:00:00;7;0;15;6;False
1998-04-12 08:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;08:00:00;8;0;15;6;False
1998-04-12 09:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;09:00:00;9;0;15;6;False
1998-04-12 10:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;10:00:00;10;0;15;6;False
1998-04-12 11:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;11:00:00;11;0;15;6;False
1998-04-12 12:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;12:00:00;12;0;15;6;False
1998-04-12 13:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;13:00:00;13;0;15;6;False
1998-04-12 14:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;14:00:00;14;0;15;6;False
1998-04-12 15:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;15:00:00;15;0;15;6;False
1998-04-12 16:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;16:00:00;16;0;15;6;False
1998-04-12 17:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;17:00:00;17;0;15;6;False
1998-04-12 18:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;18:00:00;18;0;15;6;False
1998-04-12 19:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;19:00:00;19;0;15;6;False
1998-04-12 20:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;20:00:00;20;0;15;6;False
1998-04-12 21:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;21:00:00;21;0;15;6;False
1998-04-12 22:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;22:00:00;22;0;15;6;False
1998-04-12 23:00:00;2;Sunday;1998-04-12;1998;4;Spring;12;23:00:00;23;0;15;6;False
1998-04-13 00:00:00;2;Monday;1998-04-13;1998;4;Spring;13;00:00:00;0;0;16;0;False
1998-04-13 01:00:00;2;Monday;1998-04-13;1998;4;Spring;13;01:00:00;1;0;16;0;False
1998-04-13 02:00:00;2;Monday;1998-04-13;1998;4;Spring;13;02:00:00;2;0;16;0;False
1998-04-13 03:00:00;2;Monday;1998-04-13;1998;4;Spring;13;03:00:00;3;0;16;0;False
1998-04-13 04:00:00;2;Monday;1998-04-13;1998;4;Spring;13;04:00:00;4;0;16;0;False
1998-04-13 05:00:00;2;Monday;1998-04-13;1998;4;Spring;13;05:00:00;5;0;16;0;False
1998-04-13 06:00:00;2;Monday;1998-04-13;1998;4;Spring;13;06:00:00;6;0;16;0;False
1998-04-13 07:00:00;2;Monday;1998-04-13;1998;4;Spring;13;07:00:00;7;0;16;0;False
1998-04-13 08:00:00;3;Monday;1998-04-13;1998;4;Spring;13;08:00:00;8;0;16;0;False
1998-04-13 09:00:00;3;Monday;1998-04-13;1998;4;Spring;13;09:00:00;9;0;16;0;False
1998-04-13 10:00:00;3;Monday;1998-04-13;1998;4;Spring;13;10:00:00;10;0;16;0;False
1998-04-13 11:00:00;3;Monday;1998-04-13;1998;4;Spring;13;11:00:00;11;0;16;0;False
1998-04-13 12:00:00;3;Monday;1998-04-13;1998;4;Spring;13;12:00:00;12;0;16;0;False
1998-04-13 13:00:00;3;Monday;1998-04-13;1998;4;Spring;13;13:00:00;13;0;16;0;False
1998-04-13 14:00:00;3;Monday;1998-04-13;1998;4;Spring;13;14:00:00;14;0;16;0;False
1998-04-13 15:00:00;3;Monday;1998-04-13;1998;4;Spring;13;15:00:00;15;0;16;0;False
1998-04-13 16:00:00;3;Monday;1998-04-13;1998;4;Spring;13;16:00:00;16;0;16;0;False
1998-04-13 17:00:00;3;Monday;1998-04-13;1998;4;Spring;13;17:00:00;17;0;16;0;False
1998-04-13 18:00:00;3;Monday;1998-04-13;1998;4;Spring;13;18:00:00;18;0;16;0;False
1998-04-13 19:00:00;3;Monday;1998-04-13;1998;4;Spring;13;19:00:00;19;0;16;0;False
1998-04-13 20:00:00;3;Monday;1998-04-13;1998;4;Spring;13;20:00:00;20;0;16;0;False
1998-04-13 21:00:00;3;Monday;1998-04-13;1998;4;Spring;13;21:00:00;21;0;16;0;False
1998-04-13 22:00:00;3;Monday;1998-04-13;1998;4;Spring;13;22:00:00;22;0;16;0;False
1998-04-13 23:00:00;3;Monday;1998-04-13;1998;4;Spring;13;23:00:00;23;0;16;0;False
1998-04-14 00:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;00:00:00;0;0;16;1;False
1998-04-14 01:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;01:00:00;1;0;16;1;False
1998-04-14 02:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;02:00:00;2;0;16;1;False
1998-04-14 03:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;03:00:00;3;0;16;1;False
1998-04-14 04:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;04:00:00;4;0;16;1;False
1998-04-14 05:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;05:00:00;5;0;16;1;False
1998-04-14 06:00:00;2;Tuesday;1998-04-14;1998;4;Spring;14;06:00:00;6;0;16;1;False
1998-04-14 07:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;07:00:00;7;0;16;1;False
1998-04-14 08:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;08:00:00;8;0;16;1;False
1998-04-14 09:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;09:00:00;9;0;16;1;False
1998-04-14 10:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;10:00:00;10;0;16;1;False
1998-04-14 11:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;11:00:00;11;0;16;1;False
1998-04-14 12:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;12:00:00;12;0;16;1;False
1998-04-14 13:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;13:00:00;13;0;16;1;False
1998-04-14 14:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;14:00:00;14;0;16;1;False
1998-04-14 15:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;15:00:00;15;0;16;1;False
1998-04-14 16:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;16:00:00;16;0;16;1;False
1998-04-14 17:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;17:00:00;17;0;16;1;False
1998-04-14 18:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;18:00:00;18;0;16;1;False
1998-04-14 19:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;19:00:00;19;0;16;1;False
1998-04-14 20:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;20:00:00;20;0;16;1;False
1998-04-14 21:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;21:00:00;21;0;16;1;False
1998-04-14 22:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;22:00:00;22;0;16;1;False
1998-04-14 23:00:00;3;Tuesday;1998-04-14;1998;4;Spring;14;23:00:00;23;0;16;1;False
1998-04-15 00:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;00:00:00;0;0;16;2;False
1998-04-15 01:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;01:00:00;1;0;16;2;False
1998-04-15 02:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;02:00:00;2;0;16;2;False
1998-04-15 03:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;03:00:00;3;0;16;2;False
1998-04-15 04:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;04:00:00;4;0;16;2;False
1998-04-15 05:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;05:00:00;5;0;16;2;False
1998-04-15 06:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;06:00:00;6;0;16;2;False
1998-04-15 07:00:00;2;Wednesday;1998-04-15;1998;4;Spring;15;07:00:00;7;0;16;2;False
1998-04-15 08:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;08:00:00;8;0;16;2;False
1998-04-15 09:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;09:00:00;9;0;16;2;False
1998-04-15 10:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;10:00:00;10;0;16;2;False
1998-04-15 11:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;11:00:00;11;0;16;2;False
1998-04-15 12:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;12:00:00;12;0;16;2;False
1998-04-15 13:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;13:00:00;13;0;16;2;False
1998-04-15 14:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;14:00:00;14;0;16;2;False
1998-04-15 15:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;15:00:00;15;0;16;2;False
1998-04-15 16:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;16:00:00;16;0;16;2;False
1998-04-15 17:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;17:00:00;17;0;16;2;False
1998-04-15 18:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;18:00:00;18;0;16;2;False
1998-04-15 19:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;19:00:00;19;0;16;2;False
1998-04-15 20:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;20:00:00;20;0;16;2;False
1998-04-15 21:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;21:00:00;21;0;16;2;False
1998-04-15 22:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;22:00:00;22;0;16;2;False
1998-04-15 23:00:00;3;Wednesday;1998-04-15;1998;4;Spring;15;23:00:00;23;0;16;2;False
1998-04-16 00:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;00:00:00;0;0;16;3;False
1998-04-16 01:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;01:00:00;1;0;16;3;False
1998-04-16 02:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;02:00:00;2;0;16;3;False
1998-04-16 03:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;03:00:00;3;0;16;3;False
1998-04-16 04:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;04:00:00;4;0;16;3;False
1998-04-16 05:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;05:00:00;5;0;16;3;False
1998-04-16 06:00:00;2;Thursday;1998-04-16;1998;4;Spring;16;06:00:00;6;0;16;3;False
1998-04-16 07:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;07:00:00;7;0;16;3;False
1998-04-16 08:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;08:00:00;8;0;16;3;False
1998-04-16 09:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;09:00:00;9;0;16;3;False
1998-04-16 10:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;10:00:00;10;0;16;3;False
1998-04-16 11:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;11:00:00;11;0;16;3;False
1998-04-16 12:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;12:00:00;12;0;16;3;False
1998-04-16 13:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;13:00:00;13;0;16;3;False
1998-04-16 14:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;14:00:00;14;0;16;3;False
1998-04-16 15:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;15:00:00;15;0;16;3;False
1998-04-16 16:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;16:00:00;16;0;16;3;False
1998-04-16 17:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;17:00:00;17;0;16;3;False
1998-04-16 18:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;18:00:00;18;0;16;3;False
1998-04-16 19:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;19:00:00;19;0;16;3;False
1998-04-16 20:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;20:00:00;20;0;16;3;False
1998-04-16 21:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;21:00:00;21;0;16;3;False
1998-04-16 22:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;22:00:00;22;0;16;3;False
1998-04-16 23:00:00;3;Thursday;1998-04-16;1998;4;Spring;16;23:00:00;23;0;16;3;False
1998-04-17 00:00:00;2;Friday;1998-04-17;1998;4;Spring;17;00:00:00;0;0;16;4;False
1998-04-17 01:00:00;2;Friday;1998-04-17;1998;4;Spring;17;01:00:00;1;0;16;4;False
1998-04-17 02:00:00;2;Friday;1998-04-17;1998;4;Spring;17;02:00:00;2;0;16;4;False
1998-04-17 03:00:00;2;Friday;1998-04-17;1998;4;Spring;17;03:00:00;3;0;16;4;False
1998-04-17 04:00:00;2;Friday;1998-04-17;1998;4;Spring;17;04:00:00;4;0;16;4;False
1998-04-17 05:00:00;2;Friday;1998-04-17;1998;4;Spring;17;05:00:00;5;0;16;4;False
1998-04-17 06:00:00;2;Friday;1998-04-17;1998;4;Spring;17;06:00:00;6;0;16;4;False
1998-04-17 07:00:00;2;Friday;1998-04-17;1998;4;Spring;17;07:00:00;7;0;16;4;False
1998-04-17 08:00:00;3;Friday;1998-04-17;1998;4;Spring;17;08:00:00;8;0;16;4;False
1998-04-17 09:00:00;3;Friday;1998-04-17;1998;4;Spring;17;09:00:00;9;0;16;4;False
1998-04-17 10:00:00;3;Friday;1998-04-17;1998;4;Spring;17;10:00:00;10;0;16;4;False
1998-04-17 11:00:00;3;Friday;1998-04-17;1998;4;Spring;17;11:00:00;11;0;16;4;False
1998-04-17 12:00:00;3;Friday;1998-04-17;1998;4;Spring;17;12:00:00;12;0;16;4;False
1998-04-17 13:00:00;3;Friday;1998-04-17;1998;4;Spring;17;13:00:00;13;0;16;4;False
1998-04-17 14:00:00;3;Friday;1998-04-17;1998;4;Spring;17;14:00:00;14;0;16;4;False
1998-04-17 15:00:00;3;Friday;1998-04-17;1998;4;Spring;17;15:00:00;15;0;16;4;False
1998-04-17 16:00:00;3;Friday;1998-04-17;1998;4;Spring;17;16:00:00;16;0;16;4;False
1998-04-17 17:00:00;3;Friday;1998-04-17;1998;4;Spring;17;17:00:00;17;0;16;4;False
1998-04-17 18:00:00;3;Friday;1998-04-17;1998;4;Spring;17;18:00:00;18;0;16;4;False
1998-04-17 19:00:00;3;Friday;1998-04-17;1998;4;Spring;17;19:00:00;19;0;16;4;False
1998-04-17 20:00:00;3;Friday;1998-04-17;1998;4;Spring;17;20:00:00;20;0;16;4;False
1998-04-17 21:00:00;3;Friday;1998-04-17;1998;4;Spring;17;21:00:00;21;0;16;4;False
1998-04-17 22:00:00;3;Friday;1998-04-17;1998;4;Spring;17;22:00:00;22;0;16;4;False
1998-04-17 23:00:00;3;Friday;1998-04-17;1998;4;Spring;17;23:00:00;23;0;16;4;False
1998-04-18 00:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;00:00:00;0;0;16;5;False
1998-04-18 01:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;01:00:00;1;0;16;5;False
1998-04-18 02:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;02:00:00;2;0;16;5;False
1998-04-18 03:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;03:00:00;3;0;16;5;False
1998-04-18 04:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;04:00:00;4;0;16;5;False
1998-04-18 05:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;05:00:00;5;0;16;5;False
1998-04-18 06:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;06:00:00;6;0;16;5;False
1998-04-18 07:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;07:00:00;7;0;16;5;False
1998-04-18 08:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;08:00:00;8;0;16;5;False
1998-04-18 09:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;09:00:00;9;0;16;5;False
1998-04-18 10:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;10:00:00;10;0;16;5;False
1998-04-18 11:00:00;3;Saturday;1998-04-18;1998;4;Spring;18;11:00:00;11;0;16;5;False
1998-04-18 12:00:00;3;Saturday;1998-04-18;1998;4;Spring;18;12:00:00;12;0;16;5;False
1998-04-18 13:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;13:00:00;13;0;16;5;False
1998-04-18 14:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;14:00:00;14;0;16;5;False
1998-04-18 15:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;15:00:00;15;0;16;5;False
1998-04-18 16:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;16:00:00;16;0;16;5;False
1998-04-18 17:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;17:00:00;17;0;16;5;False
1998-04-18 18:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;18:00:00;18;0;16;5;False
1998-04-18 19:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;19:00:00;19;0;16;5;False
1998-04-18 20:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;20:00:00;20;0;16;5;False
1998-04-18 21:00:00;3;Saturday;1998-04-18;1998;4;Spring;18;21:00:00;21;0;16;5;False
1998-04-18 22:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;22:00:00;22;0;16;5;False
1998-04-18 23:00:00;2;Saturday;1998-04-18;1998;4;Spring;18;23:00:00;23;0;16;5;False
1998-04-19 00:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;00:00:00;0;0;16;6;False
1998-04-19 01:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;01:00:00;1;0;16;6;False
1998-04-19 02:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;02:00:00;2;0;16;6;False
1998-04-19 03:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;03:00:00;3;0;16;6;False
1998-04-19 04:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;04:00:00;4;0;16;6;False
1998-04-19 05:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;05:00:00;5;0;16;6;False
1998-04-19 06:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;06:00:00;6;0;16;6;False
1998-04-19 07:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;07:00:00;7;0;16;6;False
1998-04-19 08:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;08:00:00;8;0;16;6;False
1998-04-19 09:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;09:00:00;9;0;16;6;False
1998-04-19 10:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;10:00:00;10;0;16;6;False
1998-04-19 11:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;11:00:00;11;0;16;6;False
1998-04-19 12:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;12:00:00;12;0;16;6;False
1998-04-19 13:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;13:00:00;13;0;16;6;False
1998-04-19 14:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;14:00:00;14;0;16;6;False
1998-04-19 15:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;15:00:00;15;0;16;6;False
1998-04-19 16:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;16:00:00;16;0;16;6;False
1998-04-19 17:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;17:00:00;17;0;16;6;False
1998-04-19 18:00:00;3;Sunday;1998-04-19;1998;4;Spring;19;18:00:00;18;0;16;6;False
1998-04-19 19:00:00;3;Sunday;1998-04-19;1998;4;Spring;19;19:00:00;19;0;16;6;False
1998-04-19 20:00:00;3;Sunday;1998-04-19;1998;4;Spring;19;20:00:00;20;0;16;6;False
1998-04-19 21:00:00;3;Sunday;1998-04-19;1998;4;Spring;19;21:00:00;21;0;16;6;False
1998-04-19 22:00:00;3;Sunday;1998-04-19;1998;4;Spring;19;22:00:00;22;0;16;6;False
1998-04-19 23:00:00;2;Sunday;1998-04-19;1998;4;Spring;19;23:00:00;23;0;16;6;False
1998-04-20 00:00:00;2;Monday;1998-04-20;1998;4;Spring;20;00:00:00;0;0;17;0;False
1998-04-20 01:00:00;2;Monday;1998-04-20;1998;4;Spring;20;01:00:00;1;0;17;0;False
1998-04-20 02:00:00;2;Monday;1998-04-20;1998;4;Spring;20;02:00:00;2;0;17;0;False
1998-04-20 03:00:00;2;Monday;1998-04-20;1998;4;Spring;20;03:00:00;3;0;17;0;False
1998-04-20 04:00:00;2;Monday;1998-04-20;1998;4;Spring;20;04:00:00;4;0;17;0;False
1998-04-20 05:00:00;2;Monday;1998-04-20;1998;4;Spring;20;05:00:00;5;0;17;0;False
1998-04-20 06:00:00;2;Monday;1998-04-20;1998;4;Spring;20;06:00:00;6;0;17;0;False
1998-04-20 07:00:00;3;Monday;1998-04-20;1998;4;Spring;20;07:00:00;7;0;17;0;False
1998-04-20 08:00:00;3;Monday;1998-04-20;1998;4;Spring;20;08:00:00;8;0;17;0;False
1998-04-20 09:00:00;3;Monday;1998-04-20;1998;4;Spring;20;09:00:00;9;0;17;0;False
1998-04-20 10:00:00;3;Monday;1998-04-20;1998;4;Spring;20;10:00:00;10;0;17;0;False
1998-04-20 11:00:00;3;Monday;1998-04-20;1998;4;Spring;20;11:00:00;11;0;17;0;False
1998-04-20 12:00:00;3;Monday;1998-04-20;1998;4;Spring;20;12:00:00;12;0;17;0;False
1998-04-20 13:00:00;3;Monday;1998-04-20;1998;4;Spring;20;13:00:00;13;0;17;0;False
1998-04-20 14:00:00;3;Monday;1998-04-20;1998;4;Spring;20;14:00:00;14;0;17;0;False
1998-04-20 15:00:00;3;Monday;1998-04-20;1998;4;Spring;20;15:00:00;15;0;17;0;False
1998-04-20 16:00:00;3;Monday;1998-04-20;1998;4;Spring;20;16:00:00;16;0;17;0;False
1998-04-20 17:00:00;3;Monday;1998-04-20;1998;4;Spring;20;17:00:00;17;0;17;0;False
1998-04-20 18:00:00;3;Monday;1998-04-20;1998;4;Spring;20;18:00:00;18;0;17;0;False
1998-04-20 19:00:00;3;Monday;1998-04-20;1998;4;Spring;20;19:00:00;19;0;17;0;False
1998-04-20 20:00:00;3;Monday;1998-04-20;1998;4;Spring;20;20:00:00;20;0;17;0;False
1998-04-20 21:00:00;3;Monday;1998-04-20;1998;4;Spring;20;21:00:00;21;0;17;0;False
1998-04-20 22:00:00;3;Monday;1998-04-20;1998;4;Spring;20;22:00:00;22;0;17;0;False
1998-04-20 23:00:00;3;Monday;1998-04-20;1998;4;Spring;20;23:00:00;23;0;17;0;False
1998-04-21 00:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;00:00:00;0;0;17;1;False
1998-04-21 01:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;01:00:00;1;0;17;1;False
1998-04-21 02:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;02:00:00;2;0;17;1;False
1998-04-21 03:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;03:00:00;3;0;17;1;False
1998-04-21 04:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;04:00:00;4;0;17;1;False
1998-04-21 05:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;05:00:00;5;0;17;1;False
1998-04-21 06:00:00;2;Tuesday;1998-04-21;1998;4;Spring;21;06:00:00;6;0;17;1;False
1998-04-21 07:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;07:00:00;7;0;17;1;False
1998-04-21 08:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;08:00:00;8;0;17;1;False
1998-04-21 09:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;09:00:00;9;0;17;1;False
1998-04-21 10:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;10:00:00;10;0;17;1;False
1998-04-21 11:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;11:00:00;11;0;17;1;False
1998-04-21 12:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;12:00:00;12;0;17;1;False
1998-04-21 13:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;13:00:00;13;0;17;1;False
1998-04-21 14:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;14:00:00;14;0;17;1;False
1998-04-21 15:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;15:00:00;15;0;17;1;False
1998-04-21 16:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;16:00:00;16;0;17;1;False
1998-04-21 17:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;17:00:00;17;0;17;1;False
1998-04-21 18:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;18:00:00;18;0;17;1;False
1998-04-21 19:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;19:00:00;19;0;17;1;False
1998-04-21 20:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;20:00:00;20;0;17;1;False
1998-04-21 21:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;21:00:00;21;0;17;1;False
1998-04-21 22:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;22:00:00;22;0;17;1;False
1998-04-21 23:00:00;3;Tuesday;1998-04-21;1998;4;Spring;21;23:00:00;23;0;17;1;False
1998-04-22 00:00:00;2;Wednesday;1998-04-22;1998;4;Spring;22;00:00:00;0;0;17;2;False
1998-04-22 01:00:00;2;Wednesday;1998-04-22;1998;4;Spring;22;01:00:00;1;0;17;2;False
1998-04-22 02:00:00;2;Wednesday;1998-04-22;1998;4;Spring;22;02:00:00;2;0;17;2;False
1998-04-22 03:00:00;2;Wednesday;1998-04-22;1998;4;Spring;22;03:00:00;3;0;17;2;False
1998-04-22 04:00:00;2;Wednesday;1998-04-22;1998;4;Spring;22;04:00:00;4;0;17;2;False
1998-04-22 05:00:00;2;Wednesday;1998-04-22;1998;4;Spring;22;05:00:00;5;0;17;2;False
